1,  29.588, -62.422,  59.338,-106.309, -56.040,   3.459,
2,  12.782,   0.312,  20.399, 116.336, -11.543,  47.372,
1,  29.887, -62.553,  58.949,-106.969, -57.399,   3.904,
2,  12.810,   0.321,  20.528, 116.340, -11.785,  47.136,
1,  29.880, -62.644,  58.825,-108.293, -58.722,   5.028,
2,  12.834,   0.330,  20.647, 116.346, -11.993,  46.904,
1,  30.090, -62.737,  58.567,-109.213, -59.861,   5.708,
2,  12.862,   0.337,  20.752, 116.340, -12.185,  46.715,
1,  29.958, -62.919,  58.432,-110.680, -60.829,   6.612,
2,  12.887,   0.343,  20.847, 116.329, -12.346,  46.535,
1,  30.160, -63.005,  58.209,-111.398, -61.572,   7.206,
2,  12.916,   0.347,  20.927, 116.307, -12.495,  46.402,
1,  30.252, -63.107,  58.070,-112.328, -62.295,   7.841,
2,  12.944,   0.352,  20.997, 116.280, -12.614,  46.292,
1,  30.331, -63.153,  58.012,-113.123, -62.869,   8.443,
2,  12.972,   0.354,  21.057, 116.246, -12.725,  46.198,
1,  30.498, -63.203,  57.910,-113.625, -63.250,   8.826,
2,  13.003,   0.354,  21.104, 116.205, -12.815,  46.140,
1,  30.332, -63.341,  57.878,-114.677, -63.417,   9.406,
2,  13.031,   0.350,  21.143, 116.159, -12.894,  46.081,
1,  30.628, -63.291,  57.795,-114.330, -63.693,   9.140,
2,  13.062,   0.344,  21.171, 116.104, -12.960,  46.055,
1,  30.357, -63.445,  57.863,-115.426, -63.623,   9.678,
2,  13.088,   0.335,  21.193, 116.052, -13.008,  46.015,
1,  30.475, -63.459,  57.808,-115.279, -63.569,   9.403,
2,  13.118,   0.322,  21.202, 115.993, -13.050,  46.007,
1,  30.409, -63.537,  57.864,-115.417, -63.408,   9.308,
2,  13.143,   0.307,  21.205, 115.939, -13.062,  45.986,
1,  30.602, -63.469,  57.885,-114.750, -63.269,   8.833,
2,  13.168,   0.290,  21.195, 115.880, -13.063,  45.983,
1,  30.577, -63.471,  57.971,-114.630, -63.043,   8.512,
2,  13.187,   0.273,  21.179, 115.825, -13.026,  45.971,
1,  30.630, -63.429,  58.037,-114.307, -62.700,   8.153,
2,  13.205,   0.256,  21.150, 115.772, -12.969,  45.975,
1,  30.609, -63.420,  58.147,-114.040, -62.361,   7.754,
2,  13.220,   0.239,  21.112, 115.720, -12.877,  45.984,
1,  30.648, -63.424,  58.194,-113.344, -61.892,   7.006,
2,  13.233,   0.224,  21.060, 115.669, -12.758,  46.005,
1,  30.589, -63.415,  58.312,-113.082, -61.417,   6.498,
2,  13.243,   0.212,  20.996, 115.619, -12.598,  46.048,
1,  30.503, -63.464,  58.387,-112.590, -60.722,   5.840,
2,  13.250,   0.203,  20.919, 115.573, -12.403,  46.108,
1,  30.662, -63.414,  58.430,-111.156, -60.007,   4.548,
2,  13.259,   0.198,  20.805, 115.519, -12.134,  46.226,
1,  30.574, -63.385,  58.600,-110.709, -59.188,   3.974,
2,  13.259,   0.199,  20.664, 115.466, -11.779,  46.379,
1,  30.771, -63.233,  58.721,-108.867, -58.420,   2.644,
2,  13.260,   0.208,  20.500, 115.418, -11.383,  46.605,
1,  30.644, -63.194,  58.926,-108.521, -57.364,   2.015,
2,  13.251,   0.222,  20.329, 115.384, -10.967,  46.838,
1,  30.778, -63.082,  59.040,-106.888, -56.137,   0.674,
2,  13.244,   0.244,  20.138, 115.361, -10.522,  47.144,
1,  30.651, -63.058,  59.235,-106.317, -54.775,   0.056,
2,  13.229,   0.270,  19.931, 115.354, -10.029,  47.479,
1,  30.652, -62.961,  59.416,-105.151, -53.356,  -0.938,
2,  13.212,   0.301,  19.702, 115.362,  -9.501,  47.866,
1,  30.566, -62.882,  59.669,-104.422, -51.885,  -1.666,
2,  13.190,   0.336,  19.456, 115.385,  -8.928,  48.288,
1,  30.654, -62.715,  59.883,-103.005, -50.294,  -2.635,
2,  13.164,   0.373,  19.191, 115.425,  -8.328,  48.751,
1,  30.587, -62.650,  60.110,-102.319, -48.569,  -3.559,
2,  13.134,   0.412,  18.910, 115.481,  -7.690,  49.254,
1,  30.375, -62.661,  60.292,-101.768, -46.567,  -4.159,
2,  13.098,   0.449,  18.615, 115.558,  -7.034,  49.782,
1,  30.540, -62.489,  60.467,-100.527, -44.627,  -5.108,
2,  13.062,   0.486,  18.304, 115.654,  -6.356,  50.360,
1,  30.217, -62.526,  60.711,-100.394, -42.401,  -5.436,
2,  13.018,   0.519,  17.985, 115.773,  -5.667,  50.941,
1,  30.368, -62.378,  60.878, -99.335, -40.312,  -6.441,
2,  12.975,   0.549,  17.653, 115.911,  -4.976,  51.576,
1,  30.126, -62.286,  61.278, -99.010, -38.133,  -6.711,
2,  12.925,   0.573,  17.315, 116.074,  -4.277,  52.216,
1,  30.348, -62.172,  61.385, -97.961, -35.688,  -7.709,
2,  12.876,   0.591,  16.966, 116.249,  -3.586,  52.899,
1,  30.245, -62.111,  61.690, -97.590, -33.409,  -8.163,
2,  12.821,   0.602,  16.613, 116.445,  -2.886,  53.592,
1,  30.246, -62.032,  61.927, -97.181, -30.937,  -8.833,
2,  12.766,   0.606,  16.253, 116.650,  -2.192,  54.317,
1,  30.033, -62.038,  62.275, -97.187, -28.508,  -9.197,
2,  12.707,   0.603,  15.889, 116.867,  -1.487,  55.056,
1,  29.965, -61.988,  62.529, -96.813, -25.927,  -9.693,
2,  12.645,   0.592,  15.519, 117.090,  -0.779,  55.814,
1,  30.020, -61.892,  62.845, -96.418, -23.563, -10.478,
2,  12.581,   0.575,  15.145, 117.320,  -0.053,  56.590,
1,  29.848, -61.938,  63.124, -96.326, -20.925, -11.002,
2,  12.514,   0.549,  14.769, 117.551,   0.675,  57.367,
1,  29.963, -61.953,  63.312, -96.167, -18.416, -11.900,
2,  12.446,   0.516,  14.387, 117.786,   1.411,  58.169,
1,  29.768, -61.861,  63.784, -95.957, -16.089, -12.492,
2,  12.374,   0.475,  14.006, 118.027,   2.157,  58.971,
1,  29.994, -61.805,  63.985, -95.579, -13.554, -13.482,
2,  12.300,   0.426,  13.621, 118.273,   2.904,  59.796,
1,  29.496, -61.917,  64.410, -96.167, -11.086, -13.940,
2,  12.223,   0.369,  13.238, 118.524,   3.654,  60.613,
1,  29.708, -61.833,  64.681, -95.700,  -8.615, -14.933,
2,  12.143,   0.305,  12.854, 118.784,   4.397,  61.447,
1,  29.569, -61.843,  65.079, -95.799,  -6.249, -15.626,
2,  12.060,   0.234,  12.472, 119.051,   5.132,  62.293,
1,  29.651, -61.868,  65.314, -95.793,  -3.708, -16.683,
2,  11.975,   0.156,  12.092, 119.327,   5.848,  63.155,
1,  29.506, -61.991,  65.652, -96.098,  -1.323, -17.629,
2,  11.886,   0.071,  11.719, 119.617,   6.545,  64.030,
1,  29.380, -62.156,  65.861, -96.412,   1.265, -18.684,
2,  11.794,  -0.020,  11.352, 119.917,   7.211,  64.920,
1,  29.196, -62.308,  66.201, -96.774,   3.749, -19.612,
2,  11.698,  -0.116,  10.994, 120.231,   7.847,  65.812,
1,  29.373, -62.321,  66.492, -96.726,   6.141, -20.827,
2,  11.598,  -0.218,  10.646, 120.556,   8.444,  66.694,
1,  29.453, -62.345,  66.775, -97.064,   8.524, -21.960,
2,  11.493,  -0.322,  10.313, 120.893,   8.999,  67.562,
1,  29.307, -62.452,  67.168, -97.395,  11.021, -22.767,
2,  11.383,  -0.429,   9.995, 121.246,   9.513,  68.396,
1,  29.383, -62.587,  67.422, -97.943,  13.649, -23.668,
2,  11.269,  -0.538,   9.695, 121.619,   9.984,  69.199,
1,  29.252, -62.749,  67.768, -98.322,  16.161, -24.498,
2,  11.149,  -0.647,   9.415, 122.008,  10.418,  69.948,
1,  29.357, -62.903,  67.931, -99.007,  18.789, -25.454,
2,  11.024,  -0.755,   9.157, 122.407,  10.808,  70.634,
1,  29.200, -63.063,  68.323, -99.684,  21.168, -26.238,
2,  10.895,  -0.861,   8.923, 122.814,  11.163,  71.233,
1,  29.406, -63.039,  68.618,-100.589,  23.481, -27.321,
2,  10.763,  -0.963,   8.712, 123.225,  11.485,  71.746,
1,  29.047, -63.289,  68.966,-101.626,  25.942, -27.912,
2,  10.630,  -1.060,   8.525, 123.631,  11.779,  72.171,
1,  29.273, -63.515,  69.022,-102.225,  28.456, -29.157,
2,  10.498,  -1.152,   8.360, 124.026,  12.042,  72.516,
1,  29.114, -63.693,  69.311,-103.278,  30.695, -29.986,
2,  10.369,  -1.238,   8.217, 124.408,  12.275,  72.788,
1,  29.127, -63.811,  69.639,-104.160,  32.753, -31.013,
2,  10.244,  -1.318,   8.095, 124.767,  12.474,  72.996,
1,  29.127, -64.034,  69.803,-105.314,  34.925, -32.158,
2,  10.127,  -1.390,   7.992, 125.099,  12.641,  73.155,
1,  28.888, -64.310,  70.062,-106.404,  37.039, -33.061,
2,  10.019,  -1.456,   7.906, 125.393,  12.775,  73.269,
1,  29.031, -64.405,  70.222,-107.641,  38.889, -34.462,
2,   9.922,  -1.514,   7.836, 125.648,  12.880,  73.357,
1,  28.630, -64.706,  70.533,-108.818,  40.717, -35.258,
2,   9.837,  -1.565,   7.780, 125.853,  12.958,  73.421,
1,  29.091, -64.811,  70.576,-109.810,  42.400, -36.971,
2,   9.764,  -1.609,   7.736, 126.011,  13.010,  73.473,
1,  28.692, -64.966,  70.898,-111.129,  43.945, -37.671,
2,   9.704,  -1.646,   7.702, 126.117,  13.043,  73.513,
1,  28.991, -65.171,  70.868,-112.228,  45.466, -39.486,
2,   9.657,  -1.676,   7.678, 126.174,  13.058,  73.550,
1,  28.857, -65.434,  70.975,-113.269,  47.073, -40.415,
2,   9.622,  -1.699,   7.662, 126.184,  13.057,  73.582,
1,  29.013, -65.554,  71.060,-114.263,  48.161, -41.948,
2,   9.598,  -1.715,   7.652, 126.153,  13.043,  73.612,
1,  28.968, -65.673,  71.228,-115.316,  49.166, -42.937,
2,   9.584,  -1.723,   7.649, 126.090,  13.020,  73.641,
1,  28.872, -65.910,  71.284,-115.976,  50.332, -44.009,
2,   9.578,  -1.724,   7.652, 125.999,  12.990,  73.667,
1,  28.839, -66.029,  71.421,-116.743,  51.110, -44.916,
2,   9.578,  -1.717,   7.660, 125.890,  12.956,  73.697,
1,  28.650, -66.242,  71.549,-117.390,  51.993, -45.750,
2,   9.583,  -1.703,   7.675, 125.768,  12.915,  73.727,
1,  28.957, -66.281,  71.562,-118.044,  52.491, -47.182,
2,   9.591,  -1.682,   7.696, 125.646,  12.862,  73.756,
1,  28.647, -66.417,  71.702,-118.534,  53.331, -47.372,
2,   9.601,  -1.654,   7.728, 125.523,  12.793,  73.774,
