1,  30.503, -60.942,  64.032, -98.155, -12.706, -10.018,
2,  10.698,  -0.285,  10.488, 122.077,   8.484,  66.586,
1,  30.340, -60.934,  64.400, -98.075, -10.445, -10.825,
2,  10.623,  -0.334,  10.173, 122.377,   9.011,  67.569,
1,  30.375, -60.973,  64.611, -97.844,  -8.032, -11.855,
2,  10.543,  -0.386,   9.877, 122.697,   9.490,  68.515,
1,  30.132, -60.938,  65.106, -97.838,  -5.931, -12.579,
2,  10.456,  -0.440,   9.604, 123.040,   9.920,  69.402,
1,  30.354, -60.910,  65.298, -97.194,  -3.700, -13.623,
2,  10.361,  -0.494,   9.356, 123.399,  10.292,  70.210,
1,  30.268, -60.997,  65.513, -97.309,  -1.482, -14.574,
2,  10.260,  -0.549,   9.136, 123.778,  10.607,  70.925,
1,  30.012, -61.105,  65.812, -97.391,   0.642, -15.429,
2,  10.153,  -0.601,   8.948, 124.173,  10.863,  71.526,
1,  30.062, -61.199,  65.978, -97.326,   2.877, -16.394,
2,  10.041,  -0.651,   8.791, 124.579,  11.058,  72.014,
1,  29.960, -61.238,  66.333, -97.222,   4.826, -17.276,
2,   9.926,  -0.698,   8.666, 124.987,  11.196,  72.382,
1,  30.209, -61.263,  66.441, -97.072,   6.899, -18.491,
2,   9.809,  -0.740,   8.571, 125.394,  11.281,  72.639,
1,  29.955, -61.407,  66.762, -97.253,   8.940, -19.155,
2,   9.693,  -0.779,   8.504, 125.788,  11.323,  72.789,
1,  30.112, -61.465,  66.919, -97.156,  11.005, -20.183,
2,   9.580,  -0.813,   8.461, 126.162,  11.327,  72.850,
1,  29.753, -61.587,  67.293, -97.648,  12.970, -20.681,
2,   9.472,  -0.842,   8.439, 126.490,  11.311,  72.834,
1,  29.729, -61.705,  67.465, -97.872,  15.077, -21.530,
2,   9.371,  -0.867,   8.434, 126.783,  11.279,  72.766,
1,  29.748, -61.818,  67.685, -97.914,  17.099, -22.291,
2,   9.282,  -0.887,   8.442, 127.041,  11.241,  72.661,
1,  29.783, -61.826,  68.015, -98.178,  18.895, -23.067,
2,   9.203,  -0.902,   8.458, 127.258,  11.199,  72.533,
1,  29.812, -61.963,  68.211, -98.633,  20.958, -23.780,
2,   9.120,  -0.918,   8.473, 127.488,  11.166,  72.442,
1,  29.443, -62.266,  68.373, -99.186,  23.169, -24.145,
2,   9.072,  -0.922,   8.504, 127.588,  11.099,  72.289,
1,  29.688, -62.268,  68.543, -99.337,  24.884, -24.996,
2,   9.024,  -0.922,   8.537, 127.673,  11.070,  72.134,
1,  29.394, -62.396,  68.866, -99.861,  26.669, -25.389,
2,   8.987,  -0.918,   8.569, 127.725,  11.028,  72.010,
1,  29.430, -62.554,  68.938,-100.489,  28.656, -26.196,
2,   8.960,  -0.911,   8.599, 127.744,  10.974,  71.918,
1,  29.096, -62.846,  69.114,-101.115,  30.600, -26.620,
2,   8.944,  -0.899,   8.630, 127.732,  10.913,  71.852,
1,  29.279, -62.917,  69.209,-101.398,  32.258, -27.635,
2,   8.937,  -0.884,   8.660, 127.690,  10.844,  71.813,
1,  29.212, -63.093,  69.390,-101.954,  33.909, -28.240,
2,   8.939,  -0.864,   8.690, 127.620,  10.768,  71.793,
1,  29.210, -63.291,  69.445,-102.444,  35.668, -28.996,
2,   8.948,  -0.841,   8.722, 127.527,  10.684,  71.791,
1,  29.100, -63.494,  69.611,-103.149,  37.170, -29.745,
2,   8.964,  -0.814,   8.755, 127.414,  10.593,  71.800,
1,  28.883, -63.639,  69.837,-103.763,  38.621, -30.321,
2,   8.985,  -0.784,   8.791, 127.284,  10.495,  71.815,
1,  28.790, -63.727,  70.066,-104.394,  39.902, -31.030,
2,   9.017,  -0.742,   8.841, 127.098,  10.358,  71.833,
1,  28.544, -64.059,  70.103,-104.898,  41.489, -31.651,
2,   9.057,  -0.691,   8.904, 126.861,  10.185,  71.839,
1,  28.879, -64.123,  70.106,-105.458,  42.587, -32.917,
2,   9.101,  -0.637,   8.978, 126.613,   9.999,  71.819,
1,  28.599, -64.274,  70.337,-105.867,  43.760, -33.202,
2,   9.145,  -0.581,   9.062, 126.376,   9.810,  71.754,
1,  28.938, -64.350,  70.286,-106.326,  44.893, -34.382,
2,   9.189,  -0.526,   9.157, 126.154,   9.609,  71.639,
1,  28.961, -64.578,  70.325,-106.746,  45.972, -35.217,
2,   9.230,  -0.473,   9.261, 125.944,   9.396,  71.461,
1,  29.024, -64.660,  70.336,-107.442,  46.960, -35.956,
