1, -34.831,  57.383, -72.941,-110.321,  47.202, -41.327,
2, -16.516,   0.172,  -5.359, 125.230,  20.700,  74.095,
1, -34.896,  57.480, -72.984,-110.725,  47.936, -42.030,
2, -16.538,   0.129,  -5.407, 125.025,  20.636,  74.027,
1, -34.863,  57.582, -73.020,-111.030,  48.660, -42.474,
2, -16.562,   0.074,  -5.463, 124.815,  20.553,  73.966,
1, -34.939,  57.711, -72.979,-111.510,  49.249, -43.256,
2,   8.635,   0.024,   2.905, 124.594,  20.441,  73.899,
1, -34.896,  57.762, -73.038,-111.718,  49.720, -43.600,
2,  14.885,   0.006,   4.990, 124.055,  20.027,  73.967,
1, -34.705,  57.886, -73.057,-111.820,  50.304, -43.565,
2,  16.278,   0.076,   5.534, 123.652,  19.655,  73.917,
1, -34.771,  57.854, -73.090,-111.948,  50.484, -43.946,
2,  16.581,   0.169,   5.750, 123.350,  19.284,  73.760,
1, -34.645,  57.888, -73.125,-112.050,  50.765, -43.859,
2,  16.656,   0.274,   5.921, 123.105,  18.876,  73.510,
1, -34.566,  57.891, -73.149,-112.041,  50.966, -43.796,
2,  16.685,   0.387,   6.106, 122.879,  18.396,  73.170,
1, -34.583,  57.849, -73.166,-111.867,  50.949, -43.777,
2,  16.706,   0.508,   6.318, 122.655,  17.825,  72.734,
1, -34.827,  57.861, -73.062,-111.703,  50.982, -44.157,
2,  16.726,   0.632,   6.560, 122.430,  17.162,  72.195,
1, -34.833,  57.899, -73.009,-111.638,  50.979, -43.966,
2,  16.748,   0.760,   6.832, 122.201,  16.422,  71.565,
1, -34.685,  57.884, -73.014,-111.395,  50.895, -43.357,
2,  16.773,   0.887,   7.132, 121.955,  15.613,  70.861,
1, -34.650,  57.911, -72.941,-111.033,  50.812, -42.989,
2,  16.801,   1.013,   7.461, 121.690,  14.732,  70.077,
1, -34.611,  57.866, -72.914,-110.671,  50.504, -42.504,
2,  16.833,   1.138,   7.819, 121.410,  13.791,  69.211,
1, -34.600,  57.817, -72.867,-110.213,  50.142, -41.979,
2,  16.868,   1.261,   8.210, 121.120,  12.798,  68.263,
1, -34.608,  57.803, -72.767,-109.752,  49.814, -41.478,
2,  16.906,   1.382,   8.638, 120.828,  11.767,  67.242,
1, -34.582,  57.740, -72.709,-109.202,  49.288, -40.806,
2,  16.948,   1.500,   9.102, 120.534,  10.727,  66.174,
1, -34.417,  57.664, -72.679,-108.419,  48.518, -39.583,
2,  16.991,   1.611,   9.598, 120.241,   9.686,  65.066,
1, -34.307,  57.593, -72.562,-107.531,  47.653, -38.501,
2,  17.034,   1.713,  10.114, 119.958,   8.651,  63.903,
1, -34.412,  57.381, -72.491,-106.726,  46.305, -37.734,
2,  17.076,   1.805,  10.640, 119.692,   7.648,  62.708,
1, -34.256,  57.266, -72.445,-105.896,  45.192, -36.422,
2,  17.115,   1.887,  11.164, 119.441,   6.687,  61.514,
1, -34.287,  57.077, -72.365,-104.998,  43.849, -35.508,
2,  17.153,   1.961,  11.677, 119.211,   5.776,  60.338,
1, -34.123,  56.983, -72.261,-104.120,  42.592, -34.267,
2,  17.190,   2.029,  12.163, 118.993,   4.909,  59.198,
1, -34.140,  56.846, -72.128,-103.043,  41.111, -33.270,
