1,  27.006, -60.033,  61.244, -91.296, -30.284, -10.595,
2,  10.435,   0.137,  11.143, 122.749,   6.851,  66.922,
1,  27.089, -60.056,  61.267, -90.991, -28.536, -11.436,
2,  10.330,  -0.005,  10.820, 123.075,   7.357,  67.610,
1,  27.088, -59.975,  61.477, -90.592, -27.213, -11.819,
2,  10.224,  -0.152,  10.507, 123.406,   7.830,  68.290,
1,  27.069, -59.928,  61.666, -90.533, -25.602, -12.376,
2,  10.119,  -0.302,  10.203, 123.737,   8.267,  68.958,
1,  26.999, -59.880,  61.925, -90.495, -24.152, -12.913,
2,  10.014,  -0.454,   9.910, 124.069,   8.672,  69.615,
1,  26.821, -59.870,  62.191, -90.554, -22.593, -13.365,
2,   9.910,  -0.608,   9.629, 124.398,   9.045,  70.257,
1,  26.842, -59.893,  62.300, -90.463, -20.959, -14.130,
2,   9.808,  -0.760,   9.360, 124.725,   9.390,  70.881,
1,  26.703, -59.901,  62.533, -90.519, -19.407, -14.751,
2,   9.707,  -0.911,   9.106, 125.046,   9.709,  71.472,
1,  26.706, -59.930,  62.647, -90.561, -17.715, -15.450,
2,   9.607,  -1.058,   8.865, 125.365,  10.003,  72.034,
1,  26.459, -59.928,  62.953, -90.618, -16.260, -15.973,
2,   9.509,  -1.201,   8.641, 125.680,  10.277,  72.556,
1,  26.777, -59.855,  63.040, -90.177, -14.695, -16.956,
2,   9.412,  -1.337,   8.433, 125.993,  10.527,  73.040,
1,  26.517, -59.886,  63.300, -90.463, -13.241, -17.432,
2,   9.316,  -1.466,   8.242, 126.303,  10.757,  73.476,
1,  26.622, -59.885,  63.404, -90.293, -11.638, -18.185,
2,   9.220,  -1.598,   8.045, 126.620,  11.002,  73.961,
1,  26.494, -59.912,  63.623, -90.503, -10.232, -18.757,
2,   9.064,  -1.718,   7.981, 126.616,  11.596,  73.595,
1,  26.697, -59.824,  63.755, -90.114,  -8.822, -19.584,
2,   8.968,  -1.806,   7.859, 126.931,  11.884,  73.801,
1,  26.519, -59.882,  63.972, -90.549,  -7.370, -19.964,
2,   8.881,  -1.897,   7.742, 127.215,  12.043,  74.036,
1,  26.460, -59.931,  64.116, -90.691,  -5.910, -20.560,
2,   8.798,  -1.978,   7.642, 127.495,  12.165,  74.249,
1,  26.582, -59.907,  64.251, -90.662,  -4.490, -21.284,
2,   8.718,  -2.049,   7.559, 127.758,  12.258,  74.418,
1,  26.421, -59.922,  64.509, -90.886,  -3.140, -21.574,
2,   8.644,  -2.110,   7.494, 127.994,  12.328,  74.536,
1,  26.578, -59.877,  64.663, -90.713,  -1.791, -22.264,
2,   8.575,  -2.159,   7.444, 128.201,  12.377,  74.610,
1,  26.352, -59.997,  64.845, -91.473,  -0.230, -22.520,
2,   8.512,  -2.198,   7.410, 128.375,  12.411,  74.639,
1,  26.558, -60.086,  64.827, -91.368,   1.502, -23.110,
2,   8.457,  -2.226,   7.388, 128.516,  12.431,  74.635,
1,  26.366, -60.112,  65.068, -91.864,   2.848, -23.131,
2,   8.409,  -2.243,   7.378, 128.623,  12.449,  74.603,
1,  26.366, -60.187,  65.169, -92.311,   4.457, -23.481,
2,   8.369,  -2.249,   7.377, 128.698,  12.465,  74.560,
1,  26.311, -60.203,  65.425, -92.521,   5.779, -23.624,
2,   8.337,  -2.243,   7.385, 128.742,  12.483,  74.512,
1,  26.373, -60.303,  65.479, -93.150,   7.373, -24.075,
2,   8.315,  -2.228,   7.400, 128.756,  12.497,  74.466,
1,  26.368, -60.349,  65.691, -93.448,   8.716, -24.202,
2,   8.301,  -2.203,   7.422, 128.744,  12.507,  74.423,
1,  26.445, -60.376,  65.845, -93.670,  10.077, -24.568,
2,   8.295,  -2.170,   7.452, 128.703,  12.506,  74.380,
1,  26.364, -60.497,  65.959, -94.347,  11.448, -24.791,
2,   8.296,  -2.128,   7.490, 128.638,  12.490,  74.333,
1,  26.371, -60.517,  66.138, -94.556,  12.642, -25.079,
2,   8.304,  -2.080,   7.537, 128.547,  12.456,  74.280,
1,  26.472, -60.591,  66.213, -95.044,  13.892, -25.567,
2,   8.318,  -2.024,   7.592, 128.433,  12.403,  74.218,
1,  26.361, -60.678,  66.376, -95.511,  15.038, -25.834,
2,   8.339,  -1.963,   7.656, 128.298,  12.335,  74.140,
1,  26.311, -60.781,  66.474, -96.234,  16.227, -26.199,
2,   8.365,  -1.894,   7.731, 128.131,  12.247,  74.039,
1,  26.350, -60.835,  66.597, -96.385,  17.184, -26.660,
2,   8.402,  -1.802,   7.835, 127.880,  12.111,  73.870,
1,  26.405, -60.928,  66.610, -96.792,  18.360, -27.013,
2,   8.446,  -1.704,   7.953, 127.600,  11.957,  73.658,
1,  26.138, -61.024,  66.795, -97.710,  19.176, -27.306,
2,   8.493,  -1.605,   8.076, 127.318,  11.804,  73.418,
1,  26.551, -61.014,  66.787, -97.554,  20.077, -28.090,
2,   8.540,  -1.512,   8.197, 127.047,  11.654,  73.169,
1,  26.442, -61.089,  66.920, -98.240,  20.803, -28.428,
2,   8.588,  -1.418,   8.323, 126.779,  11.507,  72.906,
1,  26.411, -61.207,  66.917, -98.854,  21.810, -28.750,
2,   8.639,  -1.322,   8.455, 126.508,  11.351,  72.628,
1,  26.364, -61.282,  67.016, -99.261,  22.583, -28.982,
2,   8.692,  -1.226,   8.592, 126.236,  11.189,  72.337,
1,  26.491, -61.380,  67.020, -99.458,  23.291, -29.574,
2,   8.747,  -1.130,   8.734, 125.961,  11.013,  72.034,
1,  26.602, -61.405,  67.048, -99.706,  23.855, -30.017,
2,   8.803,  -1.033,   8.879, 125.688,  10.827,  71.726,
1,  26.570, -61.459,  67.124,-100.263,  24.428, -30.227,
2,   8.861,  -0.938,   9.028, 125.414,  10.628,  71.411,
1,  26.686, -61.511,  67.123,-100.733,  24.943, -30.789,
