1,  26.672, -61.411,  67.992,-108.443,  35.265, -33.877,
2,  12.660,   0.022,  19.703, 117.841,  -8.572,  49.650,
1,  26.766, -61.417,  67.904,-108.116,  35.081, -33.722,
2,  12.715,   0.029,  19.820, 117.862,  -8.824,  49.491,
1,  26.738, -61.416,  67.876,-107.811,  34.753, -33.115,
2,  12.767,   0.029,  19.934, 117.888,  -9.068,  49.326,
1,  26.811, -61.394,  67.771,-107.309,  34.310, -32.559,
2,  12.822,   0.020,  20.041, 117.904,  -9.327,  49.179,
1,  26.748, -61.333,  67.770,-106.893,  33.491, -31.645,
2,  12.876,   0.003,  20.145, 117.921,  -9.585,  49.004,
1,  26.825, -61.277,  67.698,-106.256,  32.744, -31.126,
2,  12.931,  -0.024,  20.243, 117.942,  -9.853,  48.807,
1,  26.813, -61.216,  67.614,-105.814,  31.898, -30.304,
2,  12.985,  -0.057,  20.338, 117.971, -10.108,  48.578,
1,  26.688, -61.161,  67.576,-105.449,  31.005, -29.231,
2,  13.041,  -0.098,  20.425, 117.971, -10.349,  48.363,
1,  26.698, -61.070,  67.483,-104.853,  29.973, -28.582,
2,  13.098,  -0.143,  20.501, 117.954, -10.581,  48.161,
1,  26.642, -60.951,  67.407,-104.349,  28.833, -27.791,
2,  13.154,  -0.192,  20.568, 117.939, -10.788,  47.958,
1,  26.560, -60.782,  67.362,-103.838,  27.613, -26.933,
2,  13.211,  -0.242,  20.620, 117.905, -10.965,  47.794,
1,  26.344, -60.739,  67.320,-103.653,  26.471, -26.139,
2,  13.264,  -0.293,  20.661, 117.873, -11.108,  47.641,
1,  26.441, -60.609,  67.201,-102.978,  25.255, -25.831,
2,  13.321,  -0.343,  20.683, 117.814, -11.211,  47.544,
1,  26.420, -60.547,  67.073,-102.497,  24.165, -25.409,
2,  13.372,  -0.392,  20.692, 117.730, -11.272,  47.471,
1,  26.492, -60.439,  66.917,-102.307,  23.073, -25.304,
2,  13.423,  -0.437,  20.684, 117.634, -11.306,  47.450,
1,  26.337, -60.386,  66.859,-102.262,  22.135, -24.923,
2,  13.466,  -0.479,  20.665, 117.538, -11.296,  47.445,
1,  26.530, -60.289,  66.717,-101.892,  21.285, -25.052,
2,  13.508,  -0.519,  20.633, 117.438, -11.260,  47.472,
1,  26.347, -60.248,  66.676,-102.352,  20.647, -24.599,
2,  13.544,  -0.558,  20.592, 117.338, -11.194,  47.506,
1,  26.493, -60.187,  66.541,-102.011,  20.114, -24.713,
2,  13.577,  -0.596,  20.542, 117.245, -11.110,  47.549,
1,  26.423, -60.179,  66.453,-102.300,  19.826, -24.385,
2,  13.606,  -0.633,  20.483, 117.159, -11.002,  47.600,
1,  26.236, -60.187,  66.402,-102.669,  19.536, -24.039,
2,  13.631,  -0.672,  20.414, 117.091, -10.879,  47.654,
1,  26.322, -60.123,  66.317,-102.716,  19.191, -24.021,
2,  13.654,  -0.713,  20.333, 117.037, -10.756,  47.731,
1,  26.342, -60.119,  66.235,-102.739,  18.946, -23.904,
2,  13.670,  -0.757,  20.247, 117.000, -10.636,  47.805,
